algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
P-MRFO (linear twin),n50 m10 bimodal high,50,10,1,15000,27.06024893394277,27.06024893394277,16.083138448167354,25.10693322506205,0.07779985278850766,16.456300497055054,14970,0.2107764390896921,0.11606425702811245,0.030254350736278447,7.354283801874163,2.2044088176352705,0.005333333333333333,0.9581068769922866,9.069344042838019,5.639223560910308
P-MRFO (linear twin),n50 m10 bimodal high,50,10,2,15000,28.36906024776471,28.36906024776471,16.491629785429204,25.10693322506205,0.12992933041484991,18.721290349960327,14970,0.1435073627844712,0.2502677376171352,0.023293172690763052,7.7665997322623825,1.4696058784235138,0.020689655172413793,0.9559633661139267,9.599062918340026,5.934136546184739
DMO,n50 m10 bimodal high,50,10,0,15000,36.23083562807441,36.23083562807441,19.423357631823073,25.10693322506205,0.4430609785470868,9.718990802764893,14976,0.04846050870147256,0.08239625167336011,0.21506024096385543,25.150401606425703,0.5341880341880342,0.6851034482758621,,27.405354752342703,22.895448460508703
DMO,n50 m10 bimodal high,50,10,1,15000,42.05549398488974,42.05549398488974,21.729969530544214,25.10693322506205,0.6750549980715856,11.86643648147583,14976,0.051606425702811244,0.07590361445783132,0.2149933065595716,25.231459170013387,0.33386752136752135,0.5973793103448276,,27.919410977242304,22.54350736278447
DMO,n50 m10 bimodal high,50,10,2,15000,36.165666206712146,36.165666206712146,19.49773541466217,25.10693322506205,0.4404653042455672,17.682069778442383,14976,0.05167336010709505,0.08480589022757698,0.2042838018741633,24.02008032128514,0.5341880341880342,0.6619310344827586,,26.873493975903614,21.166666666666668
QI-DMO no-decoherence,n50 m10 bimodal high,50,10,0,15000,32.67105735229052,32.67105735229052,18.118877479544132,25.10693322506205,0.3012763072025804,19.225926399230957,14979,0.11847389558232932,0.628714859437751,0.09370816599732262,5.654819277108434,0.867881701048134,0.07222988505747127,0.9817708304111912,9.069477911646587,2.240160642570281
QI-DMO no-decoherence,n50 m10 bimodal high,50,10,1,15000,28.516467192945598,28.516467192945598,16.591110281509927,25.10693322506205,0.13580049531816607,22.385722875595093,14979,0.16111111111111112,0.5458500669344043,0.10341365461847389,5.406827309236948,1.1349222244475599,0.051448275862068966,0.9881864145897042,9.04350736278447,1.7701472556894244
QI-DMO no-decoherence,n50 m10 bimodal high,50,10,2,15000,31.49876454070134,31.49876454070134,17.600530454238772,25.10693322506205,0.25458431176528107,21.204157829284668,14979,0.056626506024096385,0.7492637215528781,0.06961178045515395,6.0966532797858095,0.9346418318979905,0.11839080459770114,0.9669952097958275,8.486345381526105,3.7069611780455154
QI-DMO,n50 m10 bimodal high,50,10,0,15000,27.399293438570467,27.399293438570467,16.15242747037465,25.10693322506205,0.0913038718412711,22.27151370048523,14976,0.0034805890227576973,0.09605087014725569,0.31820615796519414,12.616064257028112,2.1367521367521367,0.15434482758620688,0.9243997695608716,17.38152610441767,7.8506024096385545
QI-DMO,n50 m10 bimodal high,50,10,1,15000,30.998124690374137,30.998124690374137,17.39235661951794,25.10693322506205,0.23464400898758223,22.386209964752197,14976,0.0006693440428380187,0.2538821954484605,0.2541499330655957,13.935073627844712,0.7345085470085471,0.32799999999999996,0.8638776990371743,18.033868808567604,9.83627844712182
QI-DMO,n50 m10 bimodal high,50,10,2,15000,27.712910841682913,27.712910841682913,16.128288446725037,25.10693322506205,0.10379513870772329,27.129995584487915,14976,0.0025435073627844713,0.11566265060240964,0.3076305220883534,11.80809906291834,1.4022435897435896,0.26036781609195403,0.8891165280546247,15.694645247657295,7.9215528781793845
P-DMO (linear twin),n50 m10 bimodal high,50,10,0,15000,31.920499303886682,31.920499303886682,17.657143767790984,25.10693322506205,0.27138185367949463,21.748234748840332,14976,0.002677376171352075,0.20488621151271755,0.2965863453815261,15.12677376171352,0.9348290598290598,0.24786206896551724,0.9101220413376719,21.22637215528782,9.027175368139224
P-DMO (linear twin),n50 m10 bimodal high,50,10,1,15000,30.21780345970894,30.21780345970894,16.948131821355037,25.10693322506205,0.20356409876237513,20.80252504348755,14976,0.003145917001338688,0.1569611780455154,0.3136546184738956,14.08714859437751,1.001602564102564,0.2480919540229885,0.9084339950611802,19.035073627844714,9.139223560910308
P-DMO (linear twin),n50 m10 bimodal high,50,10,2,15000,30.820878649588238,30.820878649588238,17.365389052123092,25.10693322506205,0.22758436378133418,16.187634229660034,14976,0.002811244979919679,0.19036144578313252,0.2906291834002677,14.910709504685409,0.4674145299145299,0.28510344827586204,0.902444539911034,20.43534136546185,9.386077643908969
QI-DMO register-attractor,n50 m10 bimodal high,50,10,0,15000,34.32355615979084,34.32355615979084,18.76435469556491,25.10693322506205,0.367094732443413,13.969961643218994,14976,0.0,6.693440428380188e-05,0.36244979919678716,45.011044176706825,0.9348290598290598,0.9026666666666666,0.10000000000000005,44.985006693440425,45.037081659973225
QI-DMO register-attractor,n50 m10 bimodal high,50,10,1,15000,34.65676841380282,34.65676841380282,18.65806622914782,25.10693322506205,0.38036645507974703,21.828497409820557,14975,0.0,0.0,0.36131191432396254,45.019277108433734,0.6010016694490818,0.9015172413793104,0.10000000000000005,45.03654618473895,45.002008032128515
QI-DMO register-attractor,n50 m10 bimodal high,50,10,2,15000,35.493897455272965,35.493897455272965,18.98169530632332,25.10693322506205,0.4137089997054088,22.188933610916138,14976,0.0,0.0,0.3598393574297189,44.98855421686747,0.5341880341880342,0.8980229885057471,0.10000000000000005,45.00147255689424,44.9756358768407
