algo,instance,n,m,seed,budget,best,makespan,energy_Wh,lb,gap,runtime_s,evals,wasted,neutral,improving,move_size,gb_impr_per_1k,div_end,purity_end,move_sizes_early,move_sizes_late
GA,n100 m10 uniform high,100,10,2,15000,47.89499674210158,47.89499674210158,28.91152316815577,47.06057394079924,0.017730825007617284,9.712372303009033,14994,0.031676022453889334,0.09736701416733494,0.2421812349639134,5.636661320502539,2.2675736961451247,0.06521839080459771,,6.600106923282545,4.673215717722534
QI-MRFO,n100 m10 uniform high,100,10,0,15000,47.69481511894036,47.69481511894036,28.88815123107308,47.06057394079924,0.01347712373714312,21.528284788131714,14970,0.15635876840696117,0.0358768406961178,0.04370816599732262,10.32817938420348,2.80561122244489,0.0006666666666666666,0.9766119257429124,13.90843373493976,6.747925033467202
QI-MRFO,n100 m10 uniform high,100,10,1,15000,47.723313351762854,47.723313351762854,28.886350942872845,47.06057394079924,0.014082688659881689,12.144445896148682,14970,0.15548862115127177,0.016867469879518072,0.04738955823293173,10.302409638554217,3.072812291249165,0.0,0.9760329308343912,14.076305220883533,6.5285140562249
QI-MRFO,n100 m10 uniform high,100,10,2,15000,47.86531684223644,47.86531684223644,28.868647644174242,47.06057394079924,0.01710015059420107,15.18092942237854,14970,0.15461847389558234,0.026238286479250333,0.04819277108433735,10.37516733601071,2.80561122244489,0.0,0.97576199495712,14.23734939759036,6.512985274431058
QI-DMO,n100 m10 uniform high,100,10,0,15000,49.56481751791434,49.56481751791434,29.14971496485828,47.06057394079924,0.05321319668275543,22.30363917350769,14973,6.693440428380188e-05,0.022289156626506025,0.3506024096385542,23.569277108433734,1.6696720764041941,0.14664367816091953,0.9362647726153744,31.455689424364124,15.682864792503347
QI-DMO,n100 m10 uniform high,100,10,1,15000,49.09296117553613,49.09296117553613,29.18554660639191,47.06057394079924,0.04318662235810332,16.532163381576538,14972,0.0014725568942436412,0.03433734939759036,0.33955823293172693,21.93781793842035,2.003740315255143,0.1208735632183908,0.9455047478405739,31.655153949129854,12.220481927710843
QI-DMO,n100 m10 uniform high,100,10,2,15000,49.587030810401735,49.587030810401735,29.27050660623447,47.06057394079924,0.05368521159093179,24.82750916481018,14973,0.000535475234270415,0.019544846050870146,0.3454484605087015,25.95769745649264,2.7382622053028784,0.18351724137931033,0.9419384174647917,35.69223560910308,16.223159303882195
P-MRFO (linear twin),n100 m10 uniform high,100,10,0,15000,47.48685766797091,47.48685766797091,28.81286228844468,47.06057394079924,0.009058192271686355,20.605710983276367,14970,0.20247657295850066,0.022757697456492636,0.04825970548862115,13.60508701472557,2.80561122244489,0.0,0.9768006910048861,17.243239625167337,9.966934404283801
P-MRFO (linear twin),n100 m10 uniform high,100,10,1,15000,47.85299680571139,47.85299680571139,28.86070974716224,47.06057394079924,0.01683835955568664,20.61817765235901,14970,0.1886211512717537,0.054819277108433734,0.04819277108433735,13.447121820615797,3.072812291249165,0.0006666666666666666,0.977340701009058,16.748192771084337,10.146050870147256
P-MRFO (linear twin),n100 m10 uniform high,100,10,2,15000,47.75671995194089,47.75671995194089,28.837550445006155,47.06057394079924,0.014792552509397365,21.199085235595703,14970,0.20100401606425702,0.02938420348058902,0.05789825970548862,13.394578313253012,3.2732130928523713,0.0,0.9791963045405,17.01459170013387,9.774564926372156
Max-Min,n50 m10 uniform none,50,10,0,15000,28.981955979858835,28.981955979858835,15.968903956004928,28.387133832233918,0.020953934664213615,0.01466226577758789,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
Max-Min,n50 m10 uniform none,50,10,1,15000,28.981955979858835,28.981955979858835,15.968903956004928,28.387133832233918,0.020953934664213615,0.0011248588562011719,1,0.0,0.0,0.0,0.0,0.0,0.0,,,
